feature,chi2_score,p_value
flatmates spyware,0.16219100449593948,0.6871472713689596
piece shit,0.16219100449593948,0.6871472713689596
ierant,0.16219100449593948,0.6871472713689596
bend sure,0.16219100449593948,0.6871472713689596
expert help,0.16219100449593948,0.6871472713689596
ierant land,0.16219100449593948,0.6871472713689596
round bend,0.16219100449593948,0.6871472713689596
easily search,0.16219100449593948,0.6871472713689596
saving machine,0.16219100449593948,0.6871472713689596
spyware ridden,0.16219100449593948,0.6871472713689596
sort used,0.16219100449593948,0.6871472713689596
vista ve,0.16219100449593948,0.6871472713689596
question don,0.16193136304923877,0.6873845471888155
field,0.1619241996967864,0.6873910966192267
greatly appreciate,0.16192279833170442,0.6873923779025594
send gentle,0.1618772097525451,0.6874340635503686
wanted send,0.1618772097525451,0.6874340635503686
mime_message def,0.1617921007923294,0.6875119044133944
state ui_port,0.16176791414286967,0.6875340299223036
title perl,0.16174403773720414,0.6875558735106866
rc,0.16170496954152844,0.6875916195128857
time look,0.16168340426376449,0.6876113531197752
laser,0.16168079477030167,0.6876137410766928
finalize,0.1614180576219741,0.6878542874789371
heartfelt invitation,0.1613494843692433,0.6879171064543593
mailbox need,0.1612708237459008,0.6879891854199087
fuel,0.1612676094891089,0.6879921311688653
29 99,0.16123788276018614,0.6880193762459226
import spambayes,0.161234395132796,0.6880225729097593
fault,0.161216965381121,0.6880385491449406
cullext arg,0.16121003410494772,0.6880449026810072
believe opportunity,0.16120650260668884,0.6880481398805851
stephen,0.16118171621947414,0.6880708618440129
default sbrpc,0.1611807667254214,0.6880717322963676
fan,0.1611747091778814,0.6880772856466488
announces,0.16115159989831657,0.6880984725486863
attempt make,0.16114861140203918,0.6881012125715511
foot,0.16113328729502727,0.6881152630453864
having join,0.1610885321588733,0.6881563028878639
concerns require,0.1610845934578728,0.6881599149392417
site_perl,0.1610669402949838,0.6881761046963191
scheme,0.16104270988899227,0.6881983281358631
generosity compassion,0.1608862153389209,0.6883419072624092
critical assistance,0.1608771501720345,0.6883502267687288
179,0.1608361701618145,0.6883878393401647
great things,0.1607643461434941,0.6884537748038172
hambox,0.16069002464075946,0.688522020994724
formatting information,0.16064742332309537,0.6885611481844818
webpage speaks,0.16064742332309537,0.6885611481844818
fax function,0.16064742332309537,0.6885611481844818
faxes arrive,0.16064742332309537,0.6885611481844818
need ghostscript,0.16064742332309537,0.6885611481844818
contribute fax,0.16064742332309537,0.6885611481844818
ghostscript contribute,0.16064742332309537,0.6885611481844818
arrive raster,0.16064742332309537,0.6885611481844818
codes postscript,0.16064742332309537,0.6885611481844818
ascii codes,0.16064742332309537,0.6885611481844818
speaks need,0.16064742332309537,0.6885611481844818
speaks,0.16064742332309537,0.6885611481844818
does ghostscript,0.16064742332309537,0.6885611481844818
postscript formatting,0.16064742332309537,0.6885611481844818
raster form,0.16064742332309537,0.6885611481844818
ghostscript faxes,0.16064742332309537,0.6885611481844818
form ascii,0.16064742332309537,0.6885611481844818
information does,0.16064742332309537,0.6885611481844818
hylafax webpage,0.16064742332309537,0.6885611481844818
covid safety,0.16063379991222518,0.6885736618799145
process receive,0.16061256770553015,0.6885931658132225
systems thank,0.16058709302804264,0.6886165688604764
deploy,0.16058201797791688,0.6886212314589997
05 2008,0.1605645202007916,0.6886373078396066
aug 05,0.1605645202007916,0.6886373078396066
safe challenging,0.16055434935312438,0.6886466529462565
scripts modified,0.1605269895307544,0.6886717932106929
home page,0.16036360418530327,0.6888219757465268
endorse,0.16035903813561347,0.688826174098719
use_db,0.16032339431446246,0.6888589499577432
able send,0.1602704106649908,0.6889076782668078
jay,0.1602539944955018,0.6889227778807824
plotmath,0.16021258767079632,0.6889608679183585
substitute expression,0.16021258767079632,0.6889608679183585
mick,0.16021258767079632,0.6889608679183585
isn mathematical,0.16021258767079632,0.6889608679183585
trying plot,0.16021258767079632,0.6889608679183585
sent 05,0.16021258767079632,0.6889608679183585
greek symbols,0.16021258767079632,0.6889608679183585
05 august,0.16021258767079632,0.6889608679183585
expression delta,0.16021258767079632,0.6889608679183585
text trying,0.16021258767079632,0.6889608679183585
plot isn,0.16021258767079632,0.6889608679183585
properly,0.16019530659306808,0.6889767664288736
end message,0.1601826809720731,0.6889883825699921
feelings,0.16013621713084084,0.689031135975324
earth,0.16013550905548485,0.6890317875619802
27 17,0.1601274263575778,0.6890392255583929
compare ways,0.16011031881251123,0.6890549692699925
retirement income,0.16011031881251123,0.6890549692699925
accounts services,0.16011031881251123,0.6890549692699925
bonus points,0.16011031881251123,0.6890549692699925
report fraud,0.16011031881251123,0.6890549692699925
loans student,0.16011031881251123,0.6890549692699925
private bank,0.16011031881251123,0.6890549692699925
retirement plan,0.16011031881251123,0.6890549692699925
planning retirement,0.16011031881251123,0.6890549692699925
30k,0.16011031881251123,0.6890549692699925
30k bonus,0.16011031881251123,0.6890549692699925
everyday checking,0.16011031881251123,0.6890549692699925
checking account,0.16011031881251123,0.6890549692699925
mortgage rates,0.16011031881251123,0.6890549692699925
payment challenges,0.16011031881251123,0.6890549692699925
strategy research,0.16011031881251123,0.6890549692699925
credit fraud,0.16011031881251123,0.6890549692699925
mortgage home,0.16011031881251123,0.6890549692699925
fargo banking,0.16011031881251123,0.6890549692699925
abbot,0.16011031881251123,0.6890549692699925
wealth services,0.16011031881251123,0.6890549692699925
lending going,0.16011031881251123,0.6890549692699925
abbot downing,0.16011031881251123,0.6890549692699925
help payment,0.16011031881251123,0.6890549692699925
private student,0.16011031881251123,0.6890549692699925
services wealth,0.16011031881251123,0.6890549692699925
loan options,0.16011031881251123,0.6890549692699925
downing,0.16011031881251123,0.6890549692699925
links mortgage,0.16011031881251123,0.6890549692699925
cards loans,0.16011031881251123,0.6890549692699925
investing retirement,0.16011031881251123,0.6890549692699925
points spending,0.16011031881251123,0.6890549692699925
auto loans,0.16011031881251123,0.6890549692699925
rewards benefits,0.16011031881251123,0.6890549692699925
invest investing,0.16011031881251123,0.6890549692699925
manage money,0.16011031881251123,0.6890549692699925
config file,0.1601028064249243,0.6890618830695925
index storage,0.16007775586262174,0.6890849389599655
assertion,0.1599798962856283,0.6891750264481036
participation contribute,0.15996641363640626,0.689187440799018
usage,0.15993811328315322,0.6892135007464365
py 63,0.1597828414817189,0.6893565280191167
jennifer smith,0.15963245794417852,0.6894951293629823
voip,0.15960067491313418,0.6895244319591118
11 17,0.1595775130126012,0.6895457883726789
living,0.15956655865347508,0.6895558894575544
mr john,0.15956064463976793,0.6895613429746825
myspace,0.15948930522746474,0.6896271367557624
base,0.1594828629525108,0.6896330790747556
cincinnati,0.1594604427448171,0.6896537604359911
useless plugin,0.15943391623274883,0.6896782318057666
import useless,0.15943391623274883,0.6896782318057666
message import,0.15943391623274883,0.6896782318057666
norton,0.15943379428144175,0.689678344314343
wording,0.15942936075192746,0.6896824345880543
4gb,0.1594184941450082,0.6896924601518635
atkins,0.1593523578293316,0.6897534862575383
right don,0.15931507625841604,0.6897878936332242
week science,0.1592961494384146,0.6898053630901726
port def,0.1592217619889255,0.6898740343733862
learn work,0.15920805879510208,0.6898866865987676
support thank,0.15915722753618672,0.6899336248608506
september 2004,0.15912843007018612,0.6899602206803972
bc,0.15912073554670758,0.6899673274083666
notion,0.15908726879801963,0.6899982399021304
problem having,0.15906846057039709,0.6900156142991918
prize best,0.15903270744092154,0.6900486450996743
sacrifices brave,0.15895711931929518,0.6901184919296784
pos,0.15891469857679486,0.6901576990389973
18 40,0.15885884824575064,0.6902093276120698
ensure confidentiality,0.15872253493561173,0.690335381098
security manager,0.15858942668946663,0.6904585312933251
artwork,0.1585798477082659,0.6904673959641597
minutes,0.15857029884337945,0.6904762330732073
wrote does,0.15856575375680304,0.6904804394851943
3ps,0.15850542821111974,0.6905362765233027
thriving,0.15849007108285434,0.6905504929738376
process message,0.1584812173678698,0.6905586894261779
25 26,0.1582915865218933,0.6907343065876418
confusion matrix,0.15824747517851645,0.690775175577317
design,0.15821777701426293,0.6908026945283297
using encoding,0.1581998611370714,0.6908192972080416
symbol,0.15817523832597527,0.690842116993651
prioritize,0.15815704304765632,0.6908589812295713
popup,0.15808484788242264,0.6909259061641605
index setup,0.1580756666805695,0.6909344184087247
py 32,0.1580756666805695,0.6909344184087247
32 r1,0.1580756666805695,0.6909344184087247
32 retrieving,0.1580756666805695,0.6909344184087247
support look,0.15803020862692757,0.690976568532898
bf,0.15794716388236646,0.6910535883392535
inform recent,0.15793745236339968,0.6910625968137201
required account,0.1579251307509009,0.6910740268912119
functions,0.15791510424500638,0.6910833283064399
inf,0.1579101702142599,0.691087905646524
loading state,0.15788734437937474,0.6911090824351627
vol 60,0.15779463505616664,0.6911951122223466
60 issue,0.15779463505616664,0.6911951122223466
information security,0.15778871609970613,0.6912006057224904
message add,0.1577877827783018,0.6912014719673683
icon,0.1577416237532276,0.691244317308215
en el,0.15758733674209224,0.6913875809898495
empowering individuals,0.15754997175490135,0.6914222885746097
2gb,0.15754129053769683,0.6914303530645959
medicine,0.1574582984086951,0.6915074622888882
2005 camera,0.1574226571345171,0.6915405843476587
312,0.1574094562347041,0.6915528532758353
asks,0.15736207997471324,0.6915968897182546
preparations,0.1573004165209087,0.6916542176631881
delays,0.15729789113929704,0.6916565657643812
universidad,0.1571956790825012,0.6917516209045774
program files,0.15713388101987202,0.6918091091978527
canadian,0.15713311943841257,0.6918098177485504
talk,0.1570706387700096,0.6918679545060136
describes,0.15692241131787604,0.692005930121715
hundreds,0.15687765509895202,0.6920476056898996
common,0.15684581566784808,0.6920772577427163
compensation package,0.15683123324262438,0.6920908395135191
2005 12,0.15680596279731224,0.69211437761614
known,0.15679218599846917,0.6921272109103105
lang,0.1567370357541661,0.692178590719984
streamline,0.1567362240755774,0.6921793469849404
triple,0.15671808275097454,0.6921962503849316
apologies multiple,0.15669824286797512,0.692214737733003
chipsets,0.1566819435198173,0.692229926926393
spots limited,0.15665556505933814,0.692254510676274
07 calvin,0.1566385547974155,0.6922703648811465
important covid,0.15655525158096864,0.6923480209980437
request review,0.15653134864784132,0.6923703079704017
ve dropped,0.15653097722356557,0.6923706543000204
10 seconds,0.15653097722356557,0.6923706543000204
processed number,0.15653097722356557,0.6923706543000204
doofus mails,0.15653097722356557,0.6923706543000204
incrementing message,0.15653097722356557,0.6923706543000204
learn 100,0.15653097722356557,0.6923706543000204
feeding ham,0.15653097722356557,0.6923706543000204
fed kill,0.15653097722356557,0.6923706543000204
directory kmail,0.15653097722356557,0.6923706543000204
couldn kill,0.15653097722356557,0.6923706543000204
cpu hog,0.15653097722356557,0.6923706543000204
coming fed,0.15653097722356557,0.6923706543000204
incrementing,0.15653097722356557,0.6923706543000204
turned sa,0.15653097722356557,0.6923706543000204
kill 50,0.15653097722356557,0.6923706543000204
expect achieve,0.15653097722356557,0.6923706543000204
normal speed,0.15653097722356557,0.6923706543000204
achieve normal,0.15653097722356557,0.6923706543000204
directory feed,0.15653097722356557,0.6923706543000204
directory 7k,0.15653097722356557,0.6923706543000204
kmail living,0.15653097722356557,0.6923706543000204
kill kept,0.15653097722356557,0.6923706543000204
spam directory,0.15653097722356557,0.6923706543000204
minutes couldn,0.15653097722356557,0.6923706543000204
dropped 20,0.15653097722356557,0.6923706543000204
message 10,0.15653097722356557,0.6923706543000204
ham expect,0.15653097722356557,0.6923706543000204
files directory,0.15653097722356557,0.6923706543000204
seconds ve,0.15653097722356557,0.6923706543000204
spam process,0.15653097722356557,0.6923706543000204
20 doofus,0.15653097722356557,0.6923706543000204
number minutes,0.15653097722356557,0.6923706543000204
ham directory,0.15653097722356557,0.6923706543000204
message processed,0.15653097722356557,0.6923706543000204
kept coming,0.15653097722356557,0.6923706543000204
50 times,0.15653097722356557,0.6923706543000204
living minutes,0.15653097722356557,0.6923706543000204
doofus,0.15653097722356557,0.6923706543000204
maximum number,0.15653097722356557,0.6923706543000204
messages turned,0.15653097722356557,0.6923706543000204
consumed power,0.15651543922523936,0.6923851429253878
consumed,0.15651543922523936,0.6923851429253878
forgetting additional,0.15651543922523936,0.6923851429253878
supply load,0.15651543922523936,0.6923851429253878
supply bit,0.15651543922523936,0.6923851429253878
supplies draw,0.15651543922523936,0.6923851429253878
patton wrote,0.15651543922523936,0.6923851429253878
patton,0.15651543922523936,0.6923851429253878
wrote thu,0.15651543922523936,0.6923851429253878
larger supply,0.15651543922523936,0.6923851429253878
additional power,0.15651543922523936,0.6923851429253878
power consumed,0.15651543922523936,0.6923851429253878
draw power,0.15651543922523936,0.6923851429253878
bit larger,0.15651543922523936,0.6923851429253878
tom patton,0.15651543922523936,0.6923851429253878
1200,0.15651540080860593,0.6923851787485493
feasible,0.15642050636290838,0.6924736824794715
2482437 added,0.15639063181509497,0.6925015515357527
2482437,0.15639063181509497,0.6925015515357527
id 2482437,0.15639063181509497,0.6925015515357527
eyed,0.15634948427628637,0.6925399418621927
com view,0.15634166805857352,0.6925472349913445
fw,0.15628789199043824,0.6925974178928372
cunningham,0.15625851296286425,0.692624838112675
nigel cunningham,0.15625851296286425,0.692624838112675
black,0.15623885073833282,0.6926431910493438
reviewers,0.15618217719216365,0.69269609823291
helping,0.15610275068964263,0.6927702649557491
deceptive,0.1560490230386904,0.692820447025151
changes,0.15602317824182468,0.6928445898362423
py 28,0.15602071614327812,0.6928468899161031
relational database,0.1559608519157637,0.6929028212287656
relational,0.1559608519157637,0.6929028212287656
proceed necessary,0.1559381742817971,0.6929240122452468
times,0.15591936237633824,0.6929415923001672
families need,0.15579237149020164,0.6930602995874231
sentence,0.15578455012261308,0.693067612596046
spamcorpus self,0.15573185691921526,0.693116886473635
hamcorpus self,0.15573185691921526,0.693116886473635
grid,0.15565736819487244,0.6931865579731823
motivation,0.15564437450645835,0.6931987133262725
film,0.1555890681476032,0.693250457953523
chinese,0.1554363050895024,0.6933934383052796
skip comment,0.15540512146724605,0.6934226349536483
essentially,0.15538861447251018,0.6934380915173101
ian,0.15537248690183814,0.6934531937178753
leaders,0.1552588437279539,0.6935596372872739
support families,0.15523427139110801,0.6935826588168493
slides,0.15520369497390868,0.6936113084371722
unpack,0.15516599971893835,0.6936466327834827
current ham,0.1551588746410652,0.6936533102741502
is_spam train,0.1551588746410652,0.6936533102741502
unix mbox,0.1551588746410652,0.6936533102741502
set_corpus,0.1551588746410652,0.6936533102741502
mbox format,0.1551588746410652,0.6936533102741502
files man,0.15513486710821106,0.693675810991942
moore,0.1551266786880956,0.6936834859318698
practical applications,0.155053807428657,0.6937517978827072
unavailable,0.1550015437865065,0.6938008029837862
sessions topics,0.1549977627030322,0.6938043486938562
commerce,0.15498375952174928,0.6938174806086291
nlnpr,0.15497674150010096,0.6938240622324527
information online,0.15495054428658817,0.6938486319593887
mystery,0.1549349942392746,0.6938632171036482
kinds,0.15477665276132002,0.6940117814135873
__main__,0.15476094845499236,0.6940265208031505
google groups,0.1547397604713322,0.6940464083060836
research indicates,0.1547282049720788,0.6940572552119273
using,0.15462701344076224,0.6941522615762412
webapp,0.15462572536640895,0.6941534711504835
blue,0.15458176223024644,0.6941947584951932
259,0.1545732387639361,0.6942027639700301
75,0.15455826648766524,0.6942168269622001
fix helo,0.15443507149121088,0.6943325700486471
prefer surrender,0.15443507149121088,0.6943325700486471
client fix,0.15443507149121088,0.6943325700486471
fqdn provocation,0.15443507149121088,0.6943325700486471
provocation,0.15443507149121088,0.6943325700486471
provocation prefer,0.15443507149121088,0.6943325700486471
remove reject_non_fqdn_hostname,0.15443507149121088,0.6943325700486471
tell client,0.15443507149121088,0.6943325700486471
access tell,0.15443507149121088,0.6943325700486471
helo spam,0.15443507149121088,0.6943325700486471
surrender remove,0.15443507149121088,0.6943325700486471
registered trademark,0.15443200416619418,0.6943354525149277
intro,0.15440656966813354,0.6943593554231653
file systems,0.15437477889583673,0.6943892350455045
current issue,0.1542945599592771,0.6944646472913346
gm,0.1542462773282955,0.6945100477530746
sorry ve,0.15421889923114268,0.6945357951941048
security systems,0.15421217466054876,0.6945421196487065
steps safeguard,0.1541868200520297,0.6945659670742291
santa cruz,0.1541538537937679,0.6945969770658635
rare,0.15408830358177733,0.694658648803075
03 00,0.15408817274074205,0.6946587719176462
39,0.15401303012251275,0.6947294871594207
synthetic,0.15388988733194742,0.6948454174775995
11 59,0.15387101707169457,0.6948631872355993
standing,0.15385932403450353,0.6948741989728029
taiwan,0.1538246910880794,0.694906816848313
figured,0.1537616978812053,0.6949661557439881
make explicit,0.15375782685443856,0.6949698026652125
www adobe,0.1537489738737916,0.6949781433189035
online best,0.15368495555173034,0.695038465111693
rebuilt,0.15367382654463158,0.6950489529893864
dump,0.15366102507540602,0.6950610175224179
invited submit,0.15364266358680256,0.6950783230159996
en new,0.15361185690009405,0.6951073606468587
assistance,0.15355500525603116,0.6951609564391217
tiny,0.15346721050043985,0.6952437457425193
488,0.1534376107493552,0.6952716640766144
seed,0.153399548329287,0.6953075689223172
machine trying,0.1533837766740645,0.6953224480642664
tax free,0.1533241138817107,0.6953787425402375
sole,0.15330271912014937,0.6953989325184646
expanding,0.1532741582121799,0.6954258876350331
elections,0.1532310544099143,0.6954665734794089
com act,0.15322199974139922,0.6954751210545014
mining knowledge,0.15319937208475515,0.6954964827558994
07 2008,0.1531895261331888,0.695505778421548
february 07,0.1531895261331888,0.695505778421548
potential vulnerabilities,0.1531800601987186,0.6955147156339001
bruno,0.1531369120277392,0.695555457787604
native,0.153101663717887,0.6955887455024837
did mention,0.15304120074730965,0.6956458556703358
managing,0.15292019180258015,0.6957601934873332
university technology,0.15289398262165718,0.6957849646479486
material,0.15281756679555464,0.6958572017387017
hours time,0.1528103218715468,0.6958640515606251
consulting,0.152744402450121,0.6959263846668127
anders,0.1527380074969366,0.6959324325305533
05 26,0.15271563949187242,0.6959535876484816
97,0.15263187869641143,0.6960328224507548
https exclusive,0.15255175962664674,0.6961086357593678
seize chance,0.152543221791836,0.6961167161063959
39 2008,0.1524991815345197,0.6961584006688832
27 39,0.1524991815345197,0.6961584006688832
conference com,0.1524892780004261,0.6961677754224497
wc,0.15229451585731252,0.6963522099458048
será,0.15228712398306024,0.6963592125284364
message test,0.15227106060530102,0.6963744306067341
sql syntax,0.15227106060530102,0.6963744306067341
sqlexecdirect,0.15227106060530102,0.6963744306067341
connection mysql,0.15227106060530102,0.6963744306067341
error sqlexecdirect,0.15227106060530102,0.6963744306067341
success help,0.15227106060530102,0.6963744306067341
error sql,0.15227106060530102,0.6963744306067341
funny character,0.15227106060530102,0.6963744306067341
t_studie retrieves,0.15227106060530102,0.6963744306067341
mysqld,0.15227106060530102,0.6963744306067341
manual corresponds,0.15227106060530102,0.6963744306067341
log error,0.15227106060530102,0.6963744306067341
mysql odbc,0.15227106060530102,0.6963744306067341
mysqld 22,0.15227106060530102,0.6963744306067341
use near,0.15227106060530102,0.6963744306067341
right syntax,0.15227106060530102,0.6963744306067341
use rodbc,0.15227106060530102,0.6963744306067341
retrieves,0.15227106060530102,0.6963744306067341
driver mysqld,0.15227106060530102,0.6963744306067341
hello use,0.15227106060530102,0.6963744306067341
ok result,0.15227106060530102,0.6963744306067341
machine odbcconnect,0.15227106060530102,0.6963744306067341
debian machine,0.15227106060530102,0.6963744306067341
debian_1bpo1,0.15227106060530102,0.6963744306067341
22 debian_1bpo1,0.15227106060530102,0.6963744306067341
retrieves data,0.15227106060530102,0.6963744306067341
debian_1bpo1 log,0.15227106060530102,0.6963744306067341
option odbc,0.15227106060530102,0.6963744306067341
42000 1064,0.15227106060530102,0.6963744306067341
frame rodbc,0.15227106060530102,0.6963744306067341
table error,0.15227106060530102,0.6963744306067341
syntax use,0.15227106060530102,0.6963744306067341
syntax check,0.15227106060530102,0.6963744306067341
near t_studi,0.15227106060530102,0.6963744306067341
source option,0.15227106060530102,0.6963744306067341
report success,0.15227106060530102,0.6963744306067341
source configuration,0.15227106060530102,0.6963744306067341
42000,0.15227106060530102,0.6963744306067341
rodbc connection,0.15227106060530102,0.6963744306067341
rodbc error,0.15227106060530102,0.6963744306067341
bernhard alternative,0.15227106060530102,0.6963744306067341
result sqlfetch,0.15227106060530102,0.6963744306067341
51 driver,0.15227106060530102,0.6963744306067341
sqlexecdirect 42000,0.15227106060530102,0.6963744306067341
004 note,0.15227106060530102,0.6963744306067341
odbc data,0.15227106060530102,0.6963744306067341
server debian,0.15227106060530102,0.6963744306067341
check manual,0.15227106060530102,0.6963744306067341
character end,0.15227106060530102,0.6963744306067341
odbc 51,0.15227106060530102,0.6963744306067341
end table,0.15227106060530102,0.6963744306067341
t_studi,0.15227106060530102,0.6963744306067341
t_studi 004,0.15227106060530102,0.6963744306067341
configuration panel,0.15227106060530102,0.6963744306067341
note funny,0.15227106060530102,0.6963744306067341
